question_hash,active,topic,bloom_level,question,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_q1a_master_0321,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,The manager ____ the city before sunset [14].,watched,has watched,was watching,had watched,D | had watched,Medium,1,ULTRA,1
q_10_q1a_master_0322,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,The driver ____ a letter before sunset [15].,had studied,studied,has studied,was studying,A | had studied,Medium,1,ULTRA,1
q_10_q1a_master_0323,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,The child ____ dinner before sunset [16].,was washing,had washed,washed,has washed,B | had washed,Medium,1,ULTRA,1
q_10_q1a_master_0324,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,The farmer ____ a movie before sunset [17].,has closed,was closing,had closed,closed,C | had closed,Medium,1,ULTRA,1
q_10_q1a_master_0325,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,The student ____ the city before sunset [18].,worked,has worked,was working,had worked,D | had worked,Medium,1,ULTRA,1
q_10_q1a_master_0326,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,My sister ____ a letter before sunset [19].,had cooked,cooked,has cooked,was cooking,A | had cooked,Medium,1,ULTRA,1
q_10_q1a_master_0327,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,My brother ____ dinner before sunset [20].,was opening,had opened,opened,has opened,B | had opened,Medium,1,ULTRA,1
q_10_q1a_master_0328,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT,Apply,The doctor ____ a movie before sunset [21].,has played,was playing,had played,played,C | had played,Medium,1,ULTRA,1
sep_10_q1a_master_0021,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Topic,,,,,,,,,,1
q_10_q1a_master_0329,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,He — for two hours before I came.,studied,has studied,had been studying,was studying,C | had been studying,Easy,1,ULTRA,1
q_10_q1a_master_0330,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,They — since morning before rain started.,had been working,were working,worked,have worked,A | had been working,Easy,1,ULTRA,1
q_10_q1a_master_0331,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,She — there for years before moving.,lived,has lived,had been living,was living,C | had been living,Easy,1,ULTRA,1
q_10_q1a_master_0332,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,We — for an hour before the bus came.,had been waiting,were waiting,waited,have waited,A | had been waiting,Medium,1,ULTRA,1
q_10_q1a_master_0333,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,The child — for long before waking.,slept,has slept,had been sleeping,was sleeping,C | had been sleeping,Medium,1,ULTRA,1
q_10_q1a_master_0334,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,It — all night before dawn.,had been raining,was raining,rained,has rained,A | had been raining,Medium,1,ULTRA,1
q_10_q1a_master_0335,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,He — the car for hours before stopping.,drove,has driven,had been driving,was driving,C | had been driving,Medium,1,ULTRA,1
q_10_q1a_master_0336,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,Students — hard before the exam.,had been preparing,were preparing,prepared,have prepared,A | had been preparing,Medium,1,PRO,1
q_10_q1a_master_0337,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,The machine — all day before it failed.,ran,has run,had been running,was running,C | had been running,Hard,1,PRO,1
q_10_q1a_master_0338,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,She — English for years before college.,had been learning,was learning,learned,has learned,A | had been learning,Hard,1,PRO,1
q_10_q1a_master_0339,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,My brother ____ since 2024 before noon [1].,has opened,had been opening,was opening,opened,B | had been opening,Hard,1,PRO,1
q_10_q1a_master_0340,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,The doctor ____ for five years before noon [2].,played,has played,had been playing,was playing,C | had been playing,Hard,1,PRO,1
q_10_q1a_master_0341,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,The teacher ____ since noon before noon [3].,was planting,planted,has planted,had been planting,D | had been planting,Hard,1,PRO,1
q_10_q1a_master_0342,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,Bilal ____ for a week before noon [4].,had been finishing,was finishing,finished,has finished,A | had been finishing,Hard,1,PRO,1
q_10_q1a_master_0343,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,Ayesha ____ since Monday before noon [5].,has read,had been reading,was reading,read,B | had been reading,Hard,1,PRO,1
q_10_q1a_master_0344,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,Hamza ____ for three days before noon [6].,repaired,has repaired,had been repairing,was repairing,C | had been repairing,Hard,1,PRO,1
q_10_q1a_master_0345,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,Sara ____ since morning before noon [7].,was cleaning,cleaned,has cleaned,had been cleaning,D | had been cleaning,Hard,1,PRO,1
q_10_q1a_master_0346,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,Ali ____ for two hours before noon [8].,had been writing,was writing,wrote,has written,A | had been writing,Hard,1,PRO,1
q_10_q1a_master_0347,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,The officer ____ since dawn before noon [9].,has prepared,had been preparing,was preparing,prepared,B | had been preparing,Hard,1,PRO,1
q_10_q1a_master_0348,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,My mother ____ for ten minutes before noon [10].,helped,has helped,had been helping,was helping,C | had been helping,Hard,1,PRO,1
q_10_q1a_master_0349,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,My father ____ since 2024 before noon [11].,was delivering,delivered,has delivered,had been delivering,D | had been delivering,Hard,1,PRO,1
q_10_q1a_master_0350,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,The girl ____ for five years before noon [12].,had been learning,was learning,learned,has learned,A | had been learning,Hard,1,PRO,1
q_10_q1a_master_0351,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,The boy ____ since noon before noon [13].,has visited,had been visiting,was visiting,visited,B | had been visiting,Hard,1,PRO,1
q_10_q1a_master_0352,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,The captain ____ for a week before noon [14].,carried,has carried,had been carrying,was carrying,C | had been carrying,Hard,1,PRO,1
q_10_q1a_master_0353,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,The manager ____ since Monday before noon [15].,was watching,watched,has watched,had been watching,D | had been watching,Hard,1,PRO,1
q_10_q1a_master_0354,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,The driver ____ for three days before noon [16].,had been studying,was studying,studied,has studied,A | had been studying,Hard,1,PRO,1
q_10_q1a_master_0355,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,The child ____ since morning before noon [17].,has washed,had been washing,was washing,washed,B | had been washing,Hard,1,PRO,1
q_10_q1a_master_0356,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,The farmer ____ for two hours before noon [18].,closed,has closed,had been closing,was closing,C | had been closing,Hard,1,PRO,1
q_10_q1a_master_0357,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,The student ____ since dawn before noon [19].,was working,worked,has worked,had been working,D | had been working,Hard,1,PRO,1
q_10_q1a_master_0358,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,My sister ____ for ten minutes before noon [20].,had been cooking,was cooking,cooked,has cooked,A | had been cooking,Hard,1,PRO,1
q_10_q1a_master_0359,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PAST PERFECT CONTINUOUS,Apply,My brother ____ since 2024 before noon [21].,has opened,had been opening,was opening,opened,B | had been opening,Hard,1,PRO,1
sep_10_q1a_master_0022,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Topic,,,,,,,,,,1
q_10_q1a_master_0360,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,The boys — cricket now.,played,have played,are playing,play,C | are playing,Easy,1,ULTRA,1
q_10_q1a_master_0361,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,She — a letter at the moment.,is writing,writes,wrote,has written,A | is writing,Easy,1,ULTRA,1
q_10_q1a_master_0362,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,I — for the bus right now.,waited,have waited,am waiting,wait,C | am waiting,Easy,1,ULTRA,1
q_10_q1a_master_0363,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,They — the room today.,are painting,paint,painted,have painted,A | are painting,Medium,1,ULTRA,1
q_10_q1a_master_0364,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,Listen! The baby —.,cried,has cried,is crying,cries,C | is crying,Medium,1,ULTRA,1
q_10_q1a_master_0365,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,We — for Lahore tomorrow.,are leaving,leave,left,have left,A | are leaving,Medium,1,ULTRA,1
q_10_q1a_master_0366,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,He — his project these days.,worked on,has worked,is working on,works on,C | is working on,Medium,1,ULTRA,1
q_10_q1a_master_0367,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,The students — quietly now.,are reading,read,have read,were reading,A | are reading,Medium,1,PRO,1
q_10_q1a_master_0368,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,Why — you — at me?,did laugh,have laughed,are laughing,do laugh,C | are laughing,Hard,1,PRO,1
q_10_q1a_master_0369,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,It — heavily outside.,is raining,rains,rained,has rained,A | is raining,Hard,1,PRO,1
q_10_q1a_master_0370,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,Sara ____ the city now [1].,cleans,cleaned,has cleaned,is cleaning,D | is cleaning,Easy,1,ULTRA,1
q_10_q1a_master_0371,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,Ali ____ a letter now [2].,is writing,writes,wrote,has written,A | is writing,Easy,1,ULTRA,1
q_10_q1a_master_0372,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,The officer ____ dinner now [3].,has prepared,is preparing,prepares,prepared,B | is preparing,Easy,1,ULTRA,1
q_10_q1a_master_0373,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,My mother ____ a movie now [4].,helped,has helped,is helping,helps,C | is helping,Easy,1,ULTRA,1
q_10_q1a_master_0374,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,My father ____ the city now [5].,delivers,delivered,has delivered,is delivering,D | is delivering,Easy,1,ULTRA,1
q_10_q1a_master_0375,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,The girl ____ a letter now [6].,is learning,learns,learned,has learned,A | is learning,Easy,1,ULTRA,1
q_10_q1a_master_0376,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,The boy ____ dinner now [7].,has visited,is visiting,visits,visited,B | is visiting,Easy,1,ULTRA,1
q_10_q1a_master_0377,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,The captain ____ a movie now [8].,carried,has carried,is carrying,carries,C | is carrying,Easy,1,ULTRA,1
q_10_q1a_master_0378,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,The manager ____ the city now [9].,watches,watched,has watched,is watching,D | is watching,Easy,1,ULTRA,1
q_10_q1a_master_0379,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,The driver ____ a letter now [10].,is studying,studies,studied,has studied,A | is studying,Easy,1,ULTRA,1
q_10_q1a_master_0380,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,The child ____ dinner now [11].,has washed,is washing,washes,washed,B | is washing,Easy,1,ULTRA,1
q_10_q1a_master_0381,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,The farmer ____ a movie now [12].,closed,has closed,is closing,closes,C | is closing,Easy,1,ULTRA,1
q_10_q1a_master_0382,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,The student ____ the city now [13].,works,worked,has worked,is working,D | is working,Easy,1,ULTRA,1
q_10_q1a_master_0383,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,My sister ____ a letter now [14].,is cooking,cooks,cooked,has cooked,A | is cooking,Easy,1,ULTRA,1
q_10_q1a_master_0384,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,My brother ____ dinner now [15].,has opened,is opening,opens,opened,B | is opening,Easy,1,ULTRA,1
q_10_q1a_master_0385,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,The doctor ____ a movie now [16].,played,has played,is playing,plays,C | is playing,Easy,1,ULTRA,1
q_10_q1a_master_0386,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,The teacher ____ the city now [17].,plants,planted,has planted,is planting,D | is planting,Easy,1,ULTRA,1
q_10_q1a_master_0387,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,Bilal ____ a letter now [18].,is finishing,finishes,finished,has finished,A | is finishing,Easy,1,ULTRA,1
q_10_q1a_master_0388,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,Ayesha ____ dinner now [19].,has read,is reading,reads,read,B | is reading,Easy,1,ULTRA,1
q_10_q1a_master_0389,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,Hamza ____ a movie now [20].,repaired,has repaired,is repairing,repairs,C | is repairing,Easy,1,ULTRA,1
q_10_q1a_master_0390,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,Sara ____ the city now [21].,cleans,cleaned,has cleaned,is cleaning,D | is cleaning,Easy,1,ULTRA,1
q_10_q1a_master_0391,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT CONTINUOUS,Apply,Ali ____ a letter now [22].,is writing,writes,wrote,has written,A | is writing,Easy,1,ULTRA,1
sep_10_q1a_master_0023,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Topic,,,,,,,,,,1
q_10_q1a_master_0392,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,He — his homework every evening.,does,do,did,doing,A | does,Easy,1,ELITE,1
q_10_q1a_master_0393,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,Birds — in the sky.,flew,flying,fly,flies,C | fly,Easy,1,ELITE,1
q_10_q1a_master_0394,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,My father — to the office by bus.,goes,go,went,going,A | goes,Easy,1,ELITE,1
q_10_q1a_master_0395,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,We usually — tea after breakfast.,drank,drinking,drink,drinks,C | drink,Medium,1,ELITE,1
q_10_q1a_master_0396,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,The train — at six every morning.,leaves,leave,left,leaving,A | leaves,Medium,1,ULTRA,1
q_10_q1a_master_0397,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,Children — cartoons on Sundays.,watched,watching,watch,watches,C | watch,Medium,1,ULTRA,1
q_10_q1a_master_0398,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,Water — at 100°C.,boils,boil,boiled,boiling,A | boils,Medium,1,ULTRA,1
q_10_q1a_master_0399,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,She often — her grandmother.,visited,visiting,visits,visit,C | visits,Medium,1,PRO,1
q_10_q1a_master_0400,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,They never — late for class.,arrive,arrives,arrived,arriving,A | arrive,Hard,1,PRO,1
q_10_q1a_master_0401,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,The earth — round the sun.,moved,moving,moves,move,C | moves,Hard,1,PRO,1
q_10_q1a_master_0402,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,Ali ____ a letter every day [1].,writes,write,wrote,writing,A | writes,Easy,1,ELITE,1
q_10_q1a_master_0403,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,The officer ____ dinner every day [2].,preparing,prepares,prepare,prepared,B | prepares,Easy,1,ELITE,1
q_10_q1a_master_0404,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,My mother ____ a movie every day [3].,helped,helping,helps,help,C | helps,Easy,1,ELITE,1
q_10_q1a_master_0405,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,My father ____ the city every day [4].,deliver,delivered,delivering,delivers,D | delivers,Easy,1,ELITE,1
q_10_q1a_master_0406,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,The girl ____ a letter every day [5].,learns,learn,learned,learning,A | learns,Easy,1,ELITE,1
q_10_q1a_master_0407,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,The boy ____ dinner every day [6].,visiting,visits,visit,visited,B | visits,Easy,1,ELITE,1
q_10_q1a_master_0408,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,The captain ____ a movie every day [7].,carried,carrying,carries,carry,C | carries,Easy,1,ELITE,1
q_10_q1a_master_0409,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,The manager ____ the city every day [8].,watch,watched,watching,watches,D | watches,Easy,1,ELITE,1
q_10_q1a_master_0410,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,The driver ____ a letter every day [9].,studies,study,studied,studying,A | studies,Easy,1,ELITE,1
q_10_q1a_master_0411,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,The child ____ dinner every day [10].,washing,washes,wash,washed,B | washes,Easy,1,ELITE,1
q_10_q1a_master_0412,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,The farmer ____ a movie every day [11].,closed,closing,closes,close,C | closes,Easy,1,ELITE,1
q_10_q1a_master_0413,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,The student ____ the city every day [12].,work,worked,working,works,D | works,Easy,1,ELITE,1
q_10_q1a_master_0414,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,My sister ____ a letter every day [13].,cooks,cook,cooked,cooking,A | cooks,Easy,1,ELITE,1
q_10_q1a_master_0415,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,My brother ____ dinner every day [14].,opening,opens,open,opened,B | opens,Easy,1,ELITE,1
q_10_q1a_master_0416,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,The doctor ____ a movie every day [15].,played,playing,plays,play,C | plays,Easy,1,ELITE,1
q_10_q1a_master_0417,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,The teacher ____ the city every day [16].,plant,planted,planting,plants,D | plants,Easy,1,ELITE,1
q_10_q1a_master_0418,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,Bilal ____ a letter every day [17].,finishes,finish,finished,finishing,A | finishes,Easy,1,ELITE,1
q_10_q1a_master_0419,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,Hamza ____ a movie every day [19].,repaired,repairing,repairs,repair,C | repairs,Easy,1,ELITE,1
q_10_q1a_master_0420,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,Sara ____ the city every day [20].,clean,cleaned,cleaning,cleans,D | cleans,Easy,1,ELITE,1
q_10_q1a_master_0421,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,Ali ____ a letter every day [21].,writes,write,wrote,writing,A | writes,Easy,1,ELITE,1
q_10_q1a_master_0422,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT INDEFINITE,Apply,The officer ____ dinner every day [22].,preparing,prepares,prepare,prepared,B | prepares,Easy,1,ELITE,1
sep_10_q1a_master_0024,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Topic,,,,,,,,,,1
q_10_q1a_master_0423,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,She — her work already.,has finished,finished,is finishing,finishes,A | has finished,Easy,1,ULTRA,1
q_10_q1a_master_0424,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,We — this movie before.,see,are seeing,have seen,saw,C | have seen,Easy,1,ULTRA,1
q_10_q1a_master_0425,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,He — just — the room.,has left,is leaving,left,leaves,A | has left,Easy,1,ULTRA,1
q_10_q1a_master_0426,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,They — the match.,are winning,wins,have won,won,C | have won,Medium,1,ULTRA,1
q_10_q1a_master_0427,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,I — my keys.,have lost,lost,am losing,lose,A | have lost,Medium,1,ULTRA,1
q_10_q1a_master_0428,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | PRESENT PERFECT,Apply,The teacher — the lesson.,explains,is explaining,has explained,explained,C | has explained,Medium,1,ULTRA,1
